tVal2,tVal3,tVal4,tVal5,tVal6,tVal7,ax,ay,az,gx,gy,gz,face
,,,,,,,,,,,,
0,1,1,1,1,1,0.14,0.13,-1.1,19432.14,23452.66,12641.39,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.07,0.13,-0.97,-18690.07,-854.21,35173.03,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.22,0.03,-1.15,-9506.09,-66738.32,360.3,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.19,-0.1,-1.14,4593.18,67399.27,3109.05,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.16,-0.07,-1.17,3810.55,27664.07,3996.66,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.06,-0.32,-1.15,-42839.46,-48024.39,29243.65,1
,,,,,,,,,,,,
0,0,1,1,1,1,0.21,-0.55,-0.97,-5681.23,11994.76,-8007.64,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.09,-0.19,-1.15,71434.1,21424.5,-15922.23,1
,,,,,,,,,,,,
0,1,1,0,1,1,-0.17,0.08,-1.11,-22460.06,20672.89,20768.34,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.44,-0.22,-1.16,-17568.62,2674.78,22987.38,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.23,-0.06,-1.18,50255.36,-30429.53,-44533.57,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.24,0.33,-1,25285.16,-31295.67,-28613.73,1
,,,,,,,,,,,,
0,1,1,1,0,1,0.23,0.27,-0.98,-40501.12,26423.32,18670.98,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.25,0.13,-1.11,26867.13,35480.83,-21491.31,1
,,,,,,,,,,,,
0,1,0,1,1,1,-0.39,0.33,-0.91,19475.09,29859.26,-3326.18,1
,,,,,,,,,,,,
0,1,0,0,1,1,-0.31,0.25,-0.89,-21142.95,-21579.6,18990.71,1
,,,,,,,,,,,,
0,1,0,1,1,1,-0.38,-0.05,-1.06,-23323.81,1515.15,30367.49,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.18,-0.31,-1.06,2918.16,-21749.01,-1407.78,1
,,,,,,,,,,,,
0,1,1,1,1,1,-0.03,-0.18,-1.14,35328.12,-35452.2,-30343.63,1
,,,,,,,,,,,,
0,1,1,1,1,1,0.28,-0.04,-1.07,-26528.3,-412.79,14929.63,1
,,,,,,,,,,,,
