tVal2,tVal3,tVal4,tVal5,tVal6,tVal7,ax,ay,az,gx,gy,gz,face
0,1,0,0,1,1,-0.1,0.07,-1.16,2811.42,-1738.21,-3506.21,1
0,1,0,0,1,1,-0.05,0.1,-1.14,1552.11,-4125.31,-1379.65,1
0,1,0,0,1,1,0.02,0.09,-1.16,-1820.1,-2588.09,-419.36,1
0,1,0,0,1,1,0.08,0.1,-1.16,-5125.31,1196.03,1292.8,1
0,1,0,0,1,1,-0.03,-0.11,-1.11,-4267.99,4590.57,2564.52,1
0,1,0,0,1,1,-0.1,-0.14,-1.13,2202.23,3813.9,1750.62,1
0,1,0,0,1,1,-0.18,-0.06,-1.13,6897.03,70.72,-848.64,1
0,1,0,0,1,1,-0.12,0.06,-1.16,6874.69,-3965.26,-3327.55,1
0,1,0,0,1,1,-0.02,0.16,-1.16,1909.43,-4786.6,-4557.07,1
0,1,0,0,1,1,0.06,0.09,-1.1,-2280.4,-3187.35,-2678.66,1
0,1,0,0,1,1,0.09,0.03,-1.16,-4080.65,2629.03,1075.68,1
0,1,0,0,1,1,0,-0.06,-1.16,-2480.15,5669.98,2784.12,1
0,1,0,0,1,1,-0.11,-0.12,-1.15,1692.31,4404.47,3379.65,1
0,1,0,0,1,1,-0.18,-0.09,-1.12,4339.95,2011.17,366.01,1
0,1,0,0,1,1,-0.19,0.03,-1.12,6387.1,-3168.74,-1575.68,1
0,1,0,0,1,1,-0.04,0.12,-1.12,2913.15,-4420.6,-3062.04,1
0,1,0,0,1,1,0,0.1,-1.13,-2344.91,-1805.21,-727.05,1
0,1,0,0,1,1,0.04,0.03,-1.15,-2988.84,760.55,1741.94,1
0,1,0,0,1,1,0,-0.03,-1.13,-2088.09,3297.77,1575.68,1
0,1,0,0,1,1,-0.09,-0.11,-1.15,-250.62,3679.9,1331.27,1
0,1,0,0,1,1,-0.12,-0.1,-1.12,4035.98,2093.05,794.05,1
0,1,0,0,1,1,-0.21,-0.05,-1.13,7029.78,-1049.63,-1567,1
0,1,0,0,1,1,-0.1,0.13,-1.15,4831.27,-3436.73,-3147.64,1
0,1,0,0,1,1,-0.04,0.14,-1.15,24.81,-3531.02,-2325.06,1
0,1,0,0,1,1,0.06,0.07,-1.13,-2393.3,-1869.73,-225.81,1
0,1,0,0,1,1,0.05,0.06,-1.15,-2585.61,1766.75,2120.35,1
0,1,0,0,1,1,-0.02,-0.04,-1.14,-2320.1,4224.57,2366.01,1
0,1,0,0,1,1,-0.12,-0.12,-1.11,1522.33,2434.24,2691.07,1
0,1,0,0,1,1,-0.16,-0.07,-1.17,5761.79,971.46,-729.53,1
0,1,0,0,1,1,-0.13,0.09,-1.14,5795.29,-1796.53,-2620.35,1
0,1,0,0,1,1,-0.06,0.1,-1.13,-58.31,-2951.61,-2955.34,1
0,1,0,0,1,1,-0.01,0.07,-1.14,-1815.14,-3178.66,-433,1
0,1,0,0,1,1,0.03,0.02,-1.14,-2203.47,-348.64,2379.65,1
0,1,0,0,1,1,0.04,-0.05,-1.14,-1632.76,3409.43,2801.49,1
0,1,0,0,1,1,-0.1,-0.09,-1.12,763.03,3880.9,2210.92,1
0,1,0,0,1,1,-0.16,-0.09,-1.12,5152.61,1200.99,302.73,1
0,1,0,0,1,1,-0.13,0.03,-1.11,6734.49,-2167.49,-2676.18,1
0,1,1,0,1,1,-0.04,0.12,-1.15,2612.9,-3552.11,-4362.29,1
0,1,1,0,1,1,0.02,0.12,-1.14,-975.19,-2140.2,-2389.58,1
0,1,0,0,1,1,0.05,0.08,-1.17,-4052.11,1836.23,1595.53,1
0,1,0,0,1,1,-0.02,-0.06,-1.14,-4498.76,4744.42,1392.06,1
,,,,,,,,,,,,1
0,1,0,0,1,1,-0.16,-0.13,-1.12,1189.83,3299.01,2403.23,1
